trace_name,source_magnitude
C:/Users/evano/Documents/MAGNITUDO/img/BBGB.NC_20121029042513_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/BBGB.NC_20121118034057_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/BBGB.NC_20130103210422_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/BBGB.NC_20130115151424_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/BBGB.NC_20130115151808_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/BBGB.NC_20130719040656_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/BBGB.NC_20140401064130_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/BBGB.NC_20140821043342_EV.png,4.16
C:/Users/evano/Documents/MAGNITUDO/img/BBR.CI_20120705181806_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/BBS.CI_20130117020957_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/BCOK.OK_20140730164656_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/BCOK.OK_20140730234756_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/BCOK.OK_20141013122449_EV.png,4.2
C:/Users/evano/Documents/MAGNITUDO/img/BCOK.OK_20141029165325_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/BDI.IV_20060619051714_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/BEL.CI_20120708104959_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/BHP.CI_20120725101839_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/BHP.CI_20120903102653_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/BHP.CI_20120907070302_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/BHP.CI_20130427025214_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/BHP.CI_20140103194755_EV.png,3.01
C:/Users/evano/Documents/MAGNITUDO/img/BHP.CI_20140308041624_EV.png,3.13
C:/Users/evano/Documents/MAGNITUDO/img/BJOB.NC_20121029042512_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/BJOB.NC_20121118034055_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/BJOB.NC_20121124154431_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/BJOB.NC_20121223024302_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/BJOB.NC_20130703210454_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/BJOB.NC_20131019040216_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/BKS.BK_19930115111345_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/BKZ.NZ_20070204191429_EV.png,5.1
C:/Users/evano/Documents/MAGNITUDO/img/BKZ.NZ_20120413203928_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/BKZ.NZ_20120413203929_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/BKZ.NZ_20121112100526_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/BKZ.NZ_20121112100527_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/BL67.BK_20131015080721_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/BMN.LB_20070909013316_EV.png,4.2
C:/Users/evano/Documents/MAGNITUDO/img/BNI.MN_20050525163542_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/BNI.MN_20050909124510_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/BNI.MN_20050909124511_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/BNI.MN_20071005060514_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/BO02.C1_20140713064314_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/BOM.CI_20120910154434_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/BOR.CI_20120704090442_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/BOZ.US_20030422022611_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/BRE.CI_20140329043046_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/BRE.CI_20140329160158_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/BRIB.BK_20131015080720_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/BRK.BK_20131015080718_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/BRLK.AK_20080712210638_EV.png,4.4
C:/Users/evano/Documents/MAGNITUDO/img/BSTF.FR_20120919185559_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/BTK.KR_20100410035140_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/BTK.KR_20141107132517_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/BTP.CI_20140315151216_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/BZN.AZ_20130311165601_EV.png,4.7
C:/Users/evano/Documents/MAGNITUDO/img/BZN.AZ_20130425185938_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/BZN.AZ_20130922131007_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/C04A.TA_20070126092350_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/C04A.TA_20071127061827_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/C06D.TA_20130627024533_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/CBR.NC_20131113173023_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/CBRU.CA_20010602230243_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/CBRU.CA_20030226033250_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/CBRU.CA_20040604045644_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/CBRU.CA_20040604045646_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/CBRU.CA_20040921154801_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/CBRU.CA_20040923095013_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/CBRU.CA_20040923095800_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/CBRU.CA_20040923095940_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/CCOB.NC_20130222005549_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/CDCA.IV_20130324013836_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/CDCA.IV_20141003032407_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/CESX.IV_20090422123219_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/CGRP.NI_20110913183522_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/CHMF.FR_20131111202218_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/CHN.CI_20120614031713_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/CHN.CI_20120808062329_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/CHN.CI_20120808165102_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/CHN.CI_20120829203057_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/CHN.CI_20140203065915_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CHN.CI_20140329213243_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/CHOS.HT_20080221114044_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/CHOS.HT_20080531131151_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/CHOS.HT_20080531191738_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CJM.CI_20120719132302_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CLC.CI_20120813140344_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/CLC.CI_20130910224950_EV.png,3.16
C:/Users/evano/Documents/MAGNITUDO/img/CLLI.CA_20010602230245_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/CLLI.CA_20030702064547_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/CLT.CI_20130226201845_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/CMBO.HT_20121122093535_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/CMBO.HT_20130925135614_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/CMBO.HT_20130925135615_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/CMLA.II_19960611110345_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/CMLA.II_19960611112716_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CMLA.II_19960611114104_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/CMLA.II_19960611130232_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/CMLA.II_19990604073824_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CNCH.SV_20140311141824_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/CNCH.SV_20140311141828_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/COCH.C_20101013223843_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/COLA.IU_20090523133051_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/COLA.IU_20090601053532_EV.png,4.3
C:/Users/evano/Documents/MAGNITUDO/img/COON.ZY_20130930042323_EV.png,3.71
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20140914120057_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20140915132736_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20141013085817_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20141014062615_EV.png,4.2
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20141107200847_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20141114115826_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20141127005420_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150217171313_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150217171317_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150218191010_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150218192909_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150220095753_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150220095756_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150220095758_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150403021642_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150403021645_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150403021646_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/CROK.OK_20150403205355_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/CRY.AZ_20120424194408_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/CRY.AZ_20121028074657_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/CRY.AZ_20130425185938_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CSOR.CA_20120522082904_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/CUC.MN_20090506222131_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/CVS.BK_20000903083624_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/CVS.BK_20010706150726_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/CVS.BK_20060803030805_EV.png,4.6
C:/Users/evano/Documents/MAGNITUDO/img/CVS.BK_20070524160112_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/CWC.CI_20110821022243_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/D03D.TA_20140917100610_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/D04E.TA_20141012062501_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/D54A.TA_20130524070824_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/D61A.TA_20150121053157_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/DAC.LB_19980306055420_EV.png,4.4
C:/Users/evano/Documents/MAGNITUDO/img/DAC.LB_19980318181340_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/DAC.LB_19980608160801_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/DAC.LB_20000225120204_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/DAC.LB_20000823044109_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/DAC.LB_20010311121049_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/DAC.LB_20110922161906_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/DEC.CI_20121109113908_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/DESD.HV_20161002025021_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/DEV.CI_20130515161959_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/DEV.CI_20130722015944_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/DEV.CI_20130824232548_EV.png,3.01
C:/Users/evano/Documents/MAGNITUDO/img/DID.HP_20091028075744_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/DID.HP_20110821061426_EV.png,4.3
C:/Users/evano/Documents/MAGNITUDO/img/DID.HP_20140727044821_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/DIDY.HA_20100728135523_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/DJJ.CI_20140308041626_EV.png,3.13
C:/Users/evano/Documents/MAGNITUDO/img/DLMT.IW_20080325092159_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/DLMT.IW_20090418195941_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/DLMT.IW_20120905203947_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/DLMT.IW_20120905203950_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/DNR.CI_20120521061952_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/DNR.CI_20130311165600_EV.png,4.7
C:/Users/evano/Documents/MAGNITUDO/img/DNR.CI_20130327175026_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/DRE.CI_20120803180528_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/DRE.CI_20121215201320_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/DRK.KR_20120725180957_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/DRK.KR_20130129040114_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/DRK.KR_20130129040115_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/DRK.KR_20130213112831_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/DSF.HP_20080607055349_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/DSF.HP_20111115120124_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/DSF.HP_20130411044042_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/DSF.HP_20130411044047_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080122064255_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080130100144_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080301092817_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080301092821_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080316104740_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080430232749_EV.png,3.36
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080606100055_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080613121530_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080613121531_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080618185943_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080624102512_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080626114309_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080702161846_EV.png,4.05
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080703090208_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20080706173422_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090221043040_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090228045247_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090310152240_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090310193909_EV.png,4.4
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090315072307_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090324234823_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090501144107_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090527231253_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090607090004_EV.png,4.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090624055003_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090624055006_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090629202100_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090629210817_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090803164401_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090830051258_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20090928115903_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100120073228_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100122012709_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100122025834_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100122034348_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100122043729_EV.png,4.2
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100122073002_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100122081943_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100122094306_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100122105327_EV.png,4.3
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100122181414_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100129074358_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100208112916_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100212194805_EV.png,4.2
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100221203318_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100303030445_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100308131155_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100319195836_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100320212023_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100323204146_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100412010036_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100412053050_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100424095117_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100426142048_EV.png,4.2
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100426142050_EV.png,4.2
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100513055944_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100513132825_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100513170235_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100515044211_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100516234258_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100604235539_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100604235540_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100616203512_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100616230026_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100622153141_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100709140406_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100730054403_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20100904043321_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20101107115407_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20110205025234_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20110211175648_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20110211175653_EV.png,4.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20110212085654_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20110212085656_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20110212092329_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20110212092332_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20120121192451_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20120328194716_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20120425103403_EV.png,4.58
C:/Users/evano/Documents/MAGNITUDO/img/EFP.HP_20120425103407_EV.png,4.58
C:/Users/evano/Documents/MAGNITUDO/img/ERR.CI_20120925120202_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/ESCA.FR_20140127085318_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/ESCA.FR_20140127085321_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/EVGI.HT_20130523140858_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/EVGI.HT_20130523140901_EV.png,4.9
C:/Users/evano/Documents/MAGNITUDO/img/EVGI.HT_20130727123803_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EVGI.HT_20130727123808_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/EVGI.HT_20140414013617_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/EVGI.HT_20140613091109_EV.png,4.4
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090406072417_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090406072843_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090406085404_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090406095923_EV.png,3.8
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090406235342_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090409151812_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090410154612_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090411070928_EV.png,3.7
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090416054452_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090420012013_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090421154431_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090611070445_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/FAGN.IV_20090619194705_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/FALS.AK_20121024065050_EV.png,4.7
C:/Users/evano/Documents/MAGNITUDO/img/FARB.BK_20130309101301_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/FIAM.IV_20090812145131_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/FIB.AK_20050823035813_EV.png,4.1
C:/Users/evano/Documents/MAGNITUDO/img/FIB.AK_20070522053140_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/FIB.AK_20100825084905_EV.png,3.52
C:/Users/evano/Documents/MAGNITUDO/img/FIB.AK_20120321074200_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/FIB.AK_20120321074204_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/FIB.AK_20130613125215_EV.png,3.3
C:/Users/evano/Documents/MAGNITUDO/img/FMP.CI_20130515195959_EV.png,3.77
C:/Users/evano/Documents/MAGNITUDO/img/FMP.CI_20130515200000_EV.png,3.77
C:/Users/evano/Documents/MAGNITUDO/img/FNVD.YI_20060327080450_EV.png,4
C:/Users/evano/Documents/MAGNITUDO/img/FRD.AZ_20100707235328_EV.png,5.5
C:/Users/evano/Documents/MAGNITUDO/img/FRD.AZ_20130313042108_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/FRU1.KR_20120210064911_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/FRU1.KR_20120210064912_EV.png,3.6
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20130920151737_EV.png,3.9
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140307153544_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140418084350_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140418175521_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140422145207_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140422145208_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140525224201_EV.png,4.3
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140529055958_EV.png,3.2
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140531034946_EV.png,3.1
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140606085542_EV.png,3.5
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20140819091523_EV.png,3.84
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20141113093749_EV.png,4.4
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150121190006_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150121190009_EV.png,3.4
C:/Users/evano/Documents/MAGNITUDO/img/FSK.HP_20150205163600_EV.png,3.7
